X,Y,Z,Polarity
-0.016115694,-0.035596719,-0.088900002,1
-0.052796394,-0.054913506,-0.011394108,1
0.001057317,0.013605181,0.082550003,1
0.034022294,-0.059795042,-0.088900002,1
-0.008550615,0.075693606,-0.018623553,1
0.074380278,0.016381164,-0.001707238,1
-0.041995691,-0.063545588,-0.029995184,1
-0.029540886,0.00555394,-0.082550003,1
-0.012176936,-0.07518313,-0.014216744,1
-0.067746366,0.034802373,0.022380439,1
0.025368106,0.012371744,0.082550003,1
0.030993104,-0.069575848,-0.033154924,1
-0.03886351,-0.065500778,0.044745844,1
-0.001087478,0.033455424,0.082550003,1
-0.007223427,0.006202712,-0.08361989,1
-0.041054817,0.064185013,0.021169742,1
-0.010971745,0.009611964,-0.082550003,1
0.053596891,0.054113009,-0.02731281,1
0.022294521,0.054069057,-0.088900002,1
-0.006569304,-0.006894436,-0.084719526,1
0.037346636,-0.067096794,-0.088900002,1
0.00778729,0.005510282,-0.082550003,1
-0.074158932,0.017371354,0.022378082,1
-0.074613859,-0.015336234,0.037793638,1
-0.030355613,0.069851722,-0.020667858,1
-0.006465351,-0.025709183,-0.088900002,1
-0.007415482,0.077737386,-0.088900002,1
-0.066121783,0.037813447,-0.040131085,1
-0.037530048,0.084584642,-0.088900002,1
-0.01847134,-0.044069688,-0.088900002,1
-0.007214604,-0.006512507,-0.082550003,1
0.040363181,-0.07198759,0.088026712,1
0.069271084,0.031697354,-0.035415401,1
0.008247025,-0.075722304,0.031428717,1
-0.072116775,-0.024529627,0.035839543,1
0.001099309,-0.056190563,0.082550003,1
0.014918878,0.057855737,-0.082550003,1
-0.003517938,-0.047008403,0.082550003,1
0.046785072,0.060098947,-0.061387683,1
-0.041101689,0.004074609,0.082550003,1
-0.063806369,-0.041611968,-0.038373071,1
0.073182285,0.021097074,-0.039362282,1
-0.009035167,0.003009063,-0.083354499,1
0.001893773,-0.037487654,-0.088900002,1
0.064396561,-0.04073064,-0.033941725,1
-0.010401049,0.015469265,-0.082550003,1
-0.07287279,-0.022162378,-0.008895083,1
0.018457355,-0.073916169,0.006444647,1
0.008191389,-0.004851518,-0.087837702,1
-0.058904705,-0.048324685,0.010210742,1
0.075864346,0.006744385,0.002875489,1
-0.036970752,0.013408485,0.082550003,1
-0.056129627,-0.05150209,-0.054688966,1
0.020983177,0.073215374,-0.036143809,1
-0.021298372,0.073123803,-0.043494547,1
-0.065944019,0.03811403,0.030271094,1
0.002969168,-0.005915595,0.082550003,1
0.073448802,-0.0201797,-0.004899474,1
-0.004313313,0.037249946,0.082550003,1
0.008762554,-0.006745347,-0.088900002,1
-0.01297995,-0.005011375,-0.088900002,1
0.073756815,-0.019119496,0.037781039,1
-0.073115813,0.021325874,-0.032835497,1
0.004392583,-0.008446749,-0.087212045,1
0.069142371,-0.029283912,-0.088900002,1
0.026941296,0.071248543,-0.005553076,1
0.039157887,-0.065326685,-0.009682402,1
-0.024236869,-0.039297323,0.082550003,1
-0.048436332,-0.058818103,0.00638341,1
-0.023844265,0.072363514,0.016263614,1
-0.047403951,0.059618897,0.050530352,1
-0.027257576,0.071134678,-0.026109575,1
-0.061784335,0.044587265,0.033733782,1
-8.77E-04,0.010016935,-0.088900002,1
0.004426391,-0.036198852,-0.088900002,1
-0.027339639,0.071105134,0.046198413,1
-0.065005084,-0.039701685,-0.028896296,1
-0.0098894,-0.025279457,0.082550003,1
-0.006497663,-0.036543293,0.082550003,1
0.066644982,0.036928766,-0.017037741,1
0.047241783,0.059744687,0.053949765,1
0.027330643,-0.071108373,0.012715081,1
0.017383889,0.026148496,0.082550003,1
0.004436282,0.010956126,-0.082550003,1
-0.054483194,0.053226706,-0.061294268,1
-0.006546619,0.006917121,-0.083371175,1
0.020845938,-0.007855882,-0.082550003,1
0.052539968,-0.055169931,0.049114419,1
0.004133088,-0.076070079,0.030963522,1
-0.049838532,-0.057596244,0.056041443,1
0.021682734,-0.027729638,-0.082550003,1
0.072375757,-0.023810257,-0.017631006,1
0.072937252,0.021940494,0.049250397,1
0.011872043,0.075231416,-0.021710864,1
-0.004177126,0.008556532,-0.088824127,1
-0.039785956,0.064955246,-0.030916802,1
-0.071974787,0.024924023,-0.045139281,1
-0.001413703,-0.009415063,-0.085720983,1
0.036375622,-0.066944765,-0.007180266,1
0.022208842,-0.072859291,-0.076637308,1
-0.013588291,-0.057176781,-0.082550003,1
-0.010424478,0.075460668,-0.003215232,1
-0.055832582,-0.018867972,-0.082550003,1
0.038739919,-0.00823814,0.082550003,1
-0.076068411,-0.004186164,-0.036550993,1
0.014104213,-0.046060035,0.082550003,1
0.07246669,0.023557676,0.034451835,1
-0.013758133,-0.009994852,-0.082550003,1
-0.02942025,0.0702565,-0.031009571,1
0.058379433,-0.048950174,0.015557003,1
-0.005285739,-0.007918542,-0.088264521,1
0.064613647,0.040363569,0.020498664,1
-0.055320776,0.052389123,-0.027098448,1
-0.015270892,-0.074628466,0.022326086,1
0.075275206,0.011595541,0.02669835,1
-0.049065254,0.040747082,-0.088900002,1
-6.98E-04,2.71E-05,-0.071151801,-1
2.19E-04,6.65E-04,-0.097000353,-1
-0.021463509,0.001956348,-1.21E-04,-1
4.94E-04,-4.95E-04,-0.096689505,-1
0.01752637,-0.007115569,-0.005457202,-1
0.010322907,0.01625465,0.009127384,-1
3.75E-05,-6.99E-04,-0.093776371,-1
-2.07E-04,-6.68E-04,-0.063190907,-1
-3.88E-04,-5.82E-04,-0.070250839,-1
8.49E-04,-0.00194313,-0.062921563,-1
1.42E-04,6.85E-04,-0.072219533,-1
0.020289754,0.003584636,-0.002039501,-1
-0.021146542,0.002365833,8.59E-04,-1
-5.55E-05,0.001153999,0.021348976,-1
4.32E-04,-0.001781725,-0.031194805,-1
5.20E-04,4.68E-04,-0.086509435,-1
5.24E-04,4.63E-04,-0.070384792,-1
7.32E-04,0.015976607,-0.011559016,-1
4.07E-04,5.68E-04,-0.11569247,-1
-0.014844498,-0.011269219,-0.007443606,-1
2.44E-04,6.55E-04,-0.086472923,-1
1.69E-04,6.78E-04,-0.106857986,-1
-6.82E-04,-1.54E-04,-0.062902246,-1
1.81E-04,-0.001235755,-0.057730542,-1
6.84E-04,1.44E-04,-0.120948053,-1
-6.16E-04,-3.31E-04,-0.080611626,-1
4.09E-04,-0.01538289,0.011678113,-1
-0.004609106,-0.00656411,-0.016563086,-1
5.32E-04,4.53E-04,-0.047308829,-1
-2.86E-04,6.38E-04,-0.129243587,-1
-6.41E-04,2.78E-04,-0.058444808,-1
6.72E-04,-1.94E-04,-0.077700809,-1
0.016793168,-0.008536522,-0.005958422,-1
4.54E-04,-5.32E-04,-0.086734671,-1
-5.84E-04,-3.83E-04,-0.026636218,-1
0.020934502,0.002684677,-0.001394976,-1
-4.54E-04,-5.32E-04,-0.091506167,-1
0.001004084,-0.001933005,-0.04309209,-1
-0.021274079,-0.002153554,0.001321585,-1
0.001051432,-0.01533528,-0.010337299,-1
6.74E-04,1.85E-04,-0.073787062,-1
0.018140759,0.005544838,-0.004706022,-1
-0.014343672,-0.011804825,0.007639465,-1
4.30E-04,-5.51E-04,-0.06906144,-1
-0.014648211,-0.00941806,0.006414855,-1
-0.005519603,0.00675007,0.017372808,-1
6.95E-04,-7.85E-05,-0.081471034,-1
-6.99E-04,1.78E-05,-0.072772528,-1
-5.59E-04,-4.20E-04,-0.049142177,-1
-0.021295356,0.001592113,-0.001236554,-1
0.006447631,-0.016117945,0.010584392,-1
-0.005105079,0.006015014,0.017539527,-1
0.001426221,-0.002107239,-0.022020065,-1
-2.65E-04,6.46E-04,-0.079848197,-1
0.005251613,0.015138243,-0.011560793,-1
-0.019051023,-0.004840398,0.003938392,-1
0.001578192,-0.001215779,-0.064915449,-1
-6.89E-04,-1.17E-04,-0.077159473,-1
-5.42E-04,-4.41E-04,-0.094007882,-1
5.46E-04,-4.13E-04,-0.13213577,-1
3.38E-04,6.11E-04,-0.066229378,-1
6.87E-04,1.28E-04,-0.105345185,-1
0.007263229,0.009659868,0.015721421,-1
0.01729186,0.007622887,-0.005650294,-1
-0.004426981,-0.016040379,-0.011505104,-1
2.45E-04,-0.001535757,-0.043707118,-1
0.001578214,-0.001216124,-0.035371293,-1
4.44E-04,5.41E-04,-0.055795146,-1
0.005924851,-0.015994417,0.011544283,-1
0.008320378,0.016239051,-0.010608733,-1
0.011591504,-0.015184606,-0.006138754,-1
-0.011560212,-0.01597516,0.003450607,-1
-0.018148693,0.00646073,-0.004772193,-1
4.86E-04,-5.02E-04,-0.077886954,-1
-1.62E-04,-6.80E-04,-0.094770789,-1
0.020046883,-0.003487051,0.002941415,-1
0.011682556,-0.015624954,-0.007200394,-1
1.19E-04,-6.89E-04,-0.073534594,-1
-4.51E-04,5.35E-04,-0.051937958,-1
1.71E-04,6.77E-04,-0.090949666,-1
-0.010309449,0.015664755,7.24E-04,-1
0.015157471,-0.010588061,0.007804245,-1
-0.020628423,-0.002726105,-0.002355844,-1
-2.76E-04,6.42E-04,-0.057302531,-1
0.006569886,-0.008377189,0.016391217,-1
-0.007814269,-0.015995849,0.011460201,-1
0.001575375,-0.001286664,-0.065151325,-1
-0.016278937,0.006900807,0.005310134,-1
-1.46E-04,-6.84E-04,-0.085550869,-1
-0.010699255,-0.0161578,0.009287707,-1
-2.87E-04,6.38E-04,-0.063036471,-1
3.21E-04,6.21E-04,-0.08080723,-1
-0.017280298,0.00722355,0.00569745,-1
0.011192536,-0.015367303,-0.009041563,-1
6.64E-04,2.17E-04,-0.103514634,-1
6.13E-04,-3.39E-04,-0.088954228,-1
2.38E-04,6.57E-04,-0.047246812,-1
0.014081172,-0.011677059,-0.008886497,-1
-0.004078217,-0.006153737,0.018504682,-1
-6.98E-04,2.44E-05,-0.084174343,-1
-0.008153166,0.016107822,-0.011370116,-1
0.006171417,0.015285599,-0.010355356,-1
0.002486628,-0.004727636,-0.018915424,-1
0.018937619,0.004231532,-0.003819782,-1
6.95E-04,-8.56E-05,-0.110302433,-1
0.001184599,-6.15E-04,-0.050084492,-1
0.018844167,-0.004748604,-0.002505167,-1
6.97E-04,-4.64E-05,-0.129091388,-1
0.016402168,0.007504713,-0.004644144,-1
-0.00492368,-0.015716477,-0.011680662,-1
0.021452131,-0.001962096,4.77E-04,-1
-6.80E-04,1.63E-04,-0.085897315,-1
0.00837854,-0.01077567,0.01450086,-1
5.26E-04,-4.60E-04,-0.120189811,-1
-5.28E-04,4.58E-04,-0.088350963,-1
-8.82E-06,6.99E-04,-0.10260594,-1
2.63E-04,6.47E-04,-0.123862945,-1
6.94E-04,-8.97E-05,-0.099013343,-1
-6.83E-05,-6.96E-04,-0.122825616,-1
0.011405535,0.01612527,-3.92E-04,-1
3.21E-04,6.21E-04,-0.120666083,-1
0.002371091,0.016182211,-0.011311648,-1
0.020614024,0.002502536,0.002363435,-1
0.001196641,-6.21E-04,-0.064361279,-1
-0.00729922,0.01593566,0.011567072,-1
3.12E-04,-6.26E-04,-0.107777444,-1
9.55E-04,-0.001939158,-0.025464553,-1
0.001418025,-0.001655805,-0.065293806,-1
0.011095641,-0.013629561,0.011837528,-1
-0.015673631,-0.00802433,-0.005367174,-1
-0.005921264,0.016020545,0.01152267,-1
6.15E-04,-3.34E-04,-0.114781472,-1
-0.006526381,0.015225792,0.011616545,-1
-6.02E-04,-3.55E-04,-0.087205358,-1
0.005784008,-0.009390477,-0.015630796,-1
-1.65E-04,6.79E-04,-0.033036034,-1
-0.005297684,0.007761126,-0.01578799,-1
0.015323646,-0.008506322,0.006748792,-1
0.015647912,0.009880507,0.00731687,-1
-0.003442454,-0.003666164,0.019223395,-1
-0.014682526,-0.011455155,-0.008166086,-1
0.008794849,0.011228675,-0.013807312,-1
5.47E-04,4.35E-04,-0.074609366,-1
-0.011562337,0.015972591,0.003081361,-1
-0.012822745,-0.012280691,0.009510071,-1
0.020269692,0.003051648,-0.001315863,-1
0.004188812,0.006892164,0.017839047,-1
-0.011426309,-0.016110163,0.001927457,-1
-6.14E-04,3.36E-04,-0.095466107,-1
-3.61E-04,5.99E-04,-0.117057663,-1
4.24E-04,-5.56E-04,-0.071969086,-1
-0.011624971,-0.015868974,-0.004350895,-1
0.001062949,-0.001918815,-0.057650314,-1
6.82E-04,1.51E-04,-0.098402317,-1
-5.64E-04,4.15E-04,-0.076134746,-1
1.87E-04,-6.73E-04,-0.079565552,-1
1.57E-04,-6.81E-04,-0.08608204,-1
-0.013502475,0.013216784,-0.009169359,-1
1.85E-04,-6.74E-04,-0.072146969,-1
-0.007571223,-0.009506484,0.014886794,-1
0.008611267,-0.013358198,0.012809709,-1
-0.011036949,0.0148577,-0.004442232,-1
-0.006558996,0.008627317,0.015065476,-1
-0.010340575,0.01532521,-0.005132967,-1
0.008168646,-0.012170133,0.012846362,-1
6.74E-04,1.85E-04,-0.092881901,-1
6.35E-04,-2.91E-04,-0.081557754,-1
6.48E-04,-0.00190419,-0.061039517,-1
-6.99E-04,1.33E-05,-0.10006594,-1
3.81E-04,-0.001733818,-0.064608463,-1
0.011288238,0.014919129,-7.70E-04,-1
4.83E-04,-5.04E-04,-0.067782855,-1
0.005069152,-0.006499568,0.016574288,-1
4.48E-04,5.37E-04,-0.065184361,-1
0.001576893,-0.001293883,-0.058298655,-1
-0.01572217,0.007865172,-0.005356456,-1
-0.003415519,0.003656,-0.018943334,-1
0.004808074,0.007426073,-0.016206225,-1
0.010191906,-0.015662714,-0.010426679,-1
0.001428853,-0.001677062,-0.0451854,-1
2.22E-04,-6.63E-04,-0.069042917,-1
-2.74E-04,6.43E-04,-0.093102425,-1
6.02E-04,-3.55E-04,-0.070445361,-1
0.006478893,-0.008004129,-0.015833282,-1
0.003437714,0.016122671,-0.011409108,-1
8.15E-04,-0.001940483,-0.042174776,-1
6.90E-04,1.14E-04,-0.030582038,-1
0.001299674,-0.001803142,-0.063324707,-1
0.012211977,0.013955534,0.010738995,-1
-0.009995637,-0.016040541,0.008794251,-1
-6.22E-04,3.20E-04,-0.122573119,-1
5.85E-04,3.82E-04,-0.075516021,-1
-0.011128522,0.016244241,-9.92E-04,-1
-0.006595895,-0.009472394,0.016137042,-1
5.03E-04,-4.86E-04,-0.088682423,-1
8.74E-04,-0.001104434,0.021008574,-1
0.00487761,0.005834056,0.017239567,-1
0.001393015,-7.69E-04,-0.04792848,-1
0.001049479,-0.001922274,-0.04626176,-1
-0.013687839,-0.012597748,0.009288335,-1
5.78E-04,3.93E-04,-0.059107924,-1
-0.013009793,0.013758254,0.009528168,-1
0.020711152,-0.00122537,-0.001309841,-1
6.92E-04,-1.00E-04,-0.096462329,-1
0.006110343,0.008051997,-0.016872072,-1
-0.011686543,-0.01542698,-0.006744108,-1
-0.007131105,-0.015211731,-0.01039129,-1
-6.33E-04,-2.96E-04,-0.072506146,-1
2.79E-04,-0.001601709,-0.049975732,-1
3.65E-04,-0.001718176,-0.047823435,-1
4.56E-04,5.31E-04,-0.121666342,-1
-4.85E-04,5.03E-04,-0.050245524,-1
-6.81E-04,1.56E-04,-0.038469198,-1
0.006286634,0.015638042,-0.010305121,-1
0.019701651,-0.002045449,-0.001648883,-1
0.004593571,0.016084282,0.010541643,-1
0.010602204,0.01411671,-0.012234594,-1
-0.008332821,-0.014746722,-0.010837971,-1
4.01E-04,5.72E-04,-0.127433875,-1
5.93E-04,3.70E-04,-0.127257678,-1
-0.008435587,0.01229535,0.012622769,-1
0.001349722,-7.27E-04,-0.049766149,-1
0.019524099,-0.004605398,0.002662228,-1
5.02E-04,-4.87E-04,-0.088445841,-1
0.001068928,0.015824659,-0.010354208,-1
-6.83E-04,1.46E-04,-0.097397385,-1
-0.002093157,0.002268079,-0.019559265,-1
-0.002355289,0.002912762,0.020599013,-1
0.003299559,-0.015964596,0.011568334,-1
-4.05E-04,-5.69E-04,-0.120628697,-1
-0.008688371,0.013111083,0.013515469,-1
-6.65E-04,2.15E-04,-0.128100978,-1
-6.43E-04,-2.74E-04,-0.098795628,-1
0.011243507,0.014559062,0.010596095,-1
-2.70E-05,-6.99E-04,-0.098675368,-1
6.69E-05,6.96E-04,-0.080057367,-1
-6.26E-04,-3.11E-04,-0.091811446,-1
3.22E-04,6.20E-04,-0.094278398,-1
5.73E-04,-4.00E-04,-0.07200375,-1
6.16E-04,-3.32E-04,-0.098216793,-1
-4.69E-04,-5.18E-04,-0.031963184,-1
0.004529045,0.00702376,-0.017873825,-1
3.85E-04,-5.84E-04,-0.118725943,-1
0.021262415,-0.002174216,-0.001345985,-1
2.24E-04,-0.001487459,-0.03748853,-1
4.61E-05,6.98E-04,-0.130422687,-1
3.01E-04,2.65E-04,-0.132571713,-1
-5.05E-04,4.84E-04,-0.039228924,-1
-0.014969525,-0.009225652,-0.006041661,-1
-6.15E-04,-3.35E-04,-0.082339597,-1
-6.72E-04,-1.93E-04,-0.107575225,-1
0.011672011,0.015363892,0.001838843,-1
0.015569562,-0.007900104,-0.005999705,-1
6.96E-04,-6.84E-05,-0.104322889,-1
-4.58E-04,5.29E-04,-0.113647417,-1
0.003585881,0.00564866,-0.018850896,-1
-6.38E-04,2.85E-04,-0.090231561,-1
0.007135974,0.011116488,0.014812087,-1
0.01041417,0.015175667,-0.00574265,-1
-8.87E-05,6.93E-04,-0.113358024,-1
-0.01787897,0.006902511,-0.004999675,-1
0.01479556,0.010458173,0.008118924,-1
-4.49E-04,-0.001295742,0.020228131,-1
-4.31E-04,-5.51E-04,-0.13037592,-1
5.05E-04,-4.84E-04,-0.089539783,-1
-6.14E-04,-3.36E-04,-0.094603608,-1
-0.007116006,0.011058502,-0.013954993,-1
1.74E-05,6.99E-04,-0.093934565,-1
0.007544603,-0.009504042,-0.015224148,-1
-6.98E-04,3.62E-05,-0.104312543,-1
-0.011402505,0.016127472,-0.001259344,-1
-6.25E-04,-3.12E-04,-0.079200935,-1
0.010875259,0.016244722,-0.005361472,-1
0.010229655,0.013371051,0.012750146,-1
8.27E-05,-6.94E-04,-0.075197851,-1
-6.83E-04,-1.50E-04,-0.063847752,-1
0.017969941,0.005978286,-0.004947107,-1
0.001055227,-0.001920798,-0.060790876,-1
-5.24E-04,4.62E-04,-0.090743564,-1
8.98E-06,-6.99E-04,-0.076784255,-1
2.90E-05,6.99E-04,-0.034545513,-1
6.24E-04,3.14E-04,-0.109809178,-1
-0.010894587,0.014869476,0.008360843,-1
0.001076316,0.002516083,0.021020366,-1
0.005395603,-0.006493934,0.017418627,-1
-0.00347352,-0.00406375,-0.01834979,-1
-0.020927841,0.002589321,0.001941668,-1
6.98E-04,-2.63E-05,-0.103667738,-1
-6.25E-04,3.12E-04,-0.040830512,-1
-6.91E-04,-1.07E-04,-0.061545058,-1
-0.016085513,0.0085997,0.005233875,-1
2.19E-04,-6.65E-04,-0.102167135,-1
4.23E-04,5.56E-04,-0.107774859,-1
-0.007938071,0.01224081,0.013143269,-1
6.91E-04,-1.05E-04,-0.083345892,-1
-0.009911535,0.012938126,-0.012312818,-1
-0.011045489,0.01618583,-0.008191029,-1
-6.85E-04,1.40E-04,-0.092199425,-1
-0.002174768,0.001760318,-0.020203311,-1
0.017816834,0.004811581,-0.003993611,-1
0.003684798,-0.015201044,-0.011601939,-1
0.002267377,-0.003690988,0.020244242,-1
0.001410477,-0.002523643,-0.019644995,-1
7.00E-04,-3.74E-06,-0.09209331,-1
-0.005406302,0.015593491,-0.01030233,-1
-0.005225804,0.006360973,-0.016832822,-1
-0.005017818,0.005968795,-0.017806921,-1
-0.001884015,2.80E-04,-0.020800046,-1
-6.95E-04,-8.03E-05,-0.053489629,-1
-8.29E-04,0.016233348,-0.010827609,-1
0.01630996,0.007408825,0.004703786,-1
-6.77E-04,1.78E-04,-0.083741776,-1
-6.04E-06,-6.99E-04,-0.096443213,-1
0.011958165,-0.01437801,0.009992126,-1
-0.018412824,0.005912899,-0.003400231,-1
1.68E-04,-6.78E-04,-0.072520174,-1
2.83E-04,-0.001606906,-0.063081738,-1
0.021180258,-0.002334394,0.001431335,-1
0.00154777,-0.001038919,-0.043006486,-1
6.73E-04,-1.88E-04,-0.091317106,-1
-0.005360576,-0.008071616,0.015670511,-1
-5.05E-04,4.85E-04,-0.073320353,-1
6.07E-04,-3.48E-04,-0.082399377,-1
0.001016715,-0.001930686,-0.023776152,-1
6.43E-04,-2.73E-04,-0.096639377,-1
1.74E-04,-6.76E-04,-0.095384542,-1
5.27E-04,-4.59E-04,-0.100141051,-1
-0.011741658,-0.015047399,-0.009886716,-1
0.004922325,-0.015865195,-0.010373253,-1
0.011027312,-0.016254999,7.09E-04,-1
-0.004202038,-0.016226037,0.010799069,-1
6.09E-04,-3.44E-04,-0.066828807,-1
4.16E-04,5.61E-04,-0.092406206,-1
0.009228166,-0.011905634,0.013049269,-1
-5.82E-04,-3.87E-04,-0.10709478,-1
-3.41E-04,6.10E-04,-0.105737813,-1
0.001156323,-0.001886492,-0.053952093,-1
-6.66E-04,2.10E-04,-0.129596131,-1
7.39E-04,-0.001929532,-0.055335068,-1
-4.37E-04,-5.46E-04,-0.044595175,-1
-1.49E-04,-6.83E-04,-0.071416666,-1
-5.40E-04,0.015469755,0.010305428,-1
3.83E-04,5.85E-04,-0.04219848,-1
-5.36E-04,4.48E-04,-0.096381936,-1
1.70E-04,6.78E-04,-0.063163261,-1
9.13E-04,-0.00194313,-0.037083428,-1
1.81E-04,-0.001267914,-0.053013203,-1
-6.07E-04,-3.47E-04,-0.103680847,-1
0.016494709,0.007943224,0.004778514,-1
8.50E-04,-0.00194313,-0.030717608,-1
0.010914505,-0.016249718,0.002266874,-1
6.87E-04,1.28E-04,-0.039131015,-1
-2.59E-04,6.49E-04,-0.110013749,-1
0.015240121,0.009002546,0.007213445,-1
-6.46E-04,2.67E-04,-0.091652417,-1
-0.02023991,0.003592503,0.001948225,-1
-5.99E-04,-3.60E-04,-0.069444231,-1
-5.36E-04,4.48E-04,-0.129442137,-1
-0.021103775,-0.00238634,-8.01E-04,-1
-6.59E-04,2.31E-04,-0.126844329,-1
-0.010406694,-0.015925257,8.12E-04,-1
6.53E-05,6.96E-04,-0.075603428,-1
-0.019967986,-0.004077429,0.002515232,-1
6.66E-05,6.96E-04,-0.092364494,-1
0.011495902,-0.016049021,-0.006153891,-1
5.50E-04,4.31E-04,-0.067357611,-1
-0.010943395,-0.013809981,0.012044605,-1
0.003221613,-0.01488663,0.010799127,-1
-0.002658365,-0.002650009,0.020186734,-1
0.005152055,0.006907779,0.016259983,-1
6.85E-04,1.38E-04,-0.065806746,-1
4.59E-04,5.28E-04,-0.128760862,-1
-0.008592341,-0.015954908,0.010025951,-1
-0.011151164,0.016233978,0.007286062,-1
0.020034357,-0.003847113,0.002088646,-1
3.64E-04,-0.001716329,-0.055585223,-1
-0.018169929,0.004319395,0.002970533,-1
6.92E-04,0.002424602,0.020982539,-1
-5.16E-04,4.72E-04,-0.099253651,-1
0.018413971,-0.004496989,-0.004026544,-1
0.018097666,0.006728994,0.004466534,-1
-0.01832594,0.004091419,-0.003486536,-1
0.005036835,0.015914273,0.010399722,-1
0.001295025,0.002883884,0.020618019,-1
0.02033018,-0.003102819,0.001380653,-1
-3.09E-04,6.27E-04,-0.106181396,-1
-1.64E-04,6.79E-04,-0.069904315,-1
5.91E-04,-3.73E-04,-0.089632411,-1
2.50E-04,-0.00154691,-0.052140304,-1
-4.57E-04,5.29E-04,-0.104993853,-1
6.47E-04,-2.67E-04,-0.10615578,-1
0.007498306,-0.01617135,0.011298803,-1
6.35E-04,2.91E-04,-0.072376779,-1
0.00956574,0.013595874,-0.013141719,-1
1.90E-04,6.73E-04,-0.111787134,-1
-0.002221804,0.002052867,0.019937153,-1
0.009943523,0.013311224,0.011302526,-1
-0.011542149,-0.015115703,0.006791199,-1
-0.003217344,-0.003392351,0.019563182,-1
-3.85E-04,5.84E-04,-0.118943256,-1
0.004997013,0.005980545,0.017873306,-1
0.011522257,0.015091655,-0.004599804,-1
-6.63E-04,-2.20E-04,-0.120996382,-1
-2.65E-04,6.46E-04,-0.127692397,-1
-0.001927732,0.002272423,0.019537817,-1
-3.32E-04,-6.15E-04,-0.102827977,-1
-0.004171135,0.006458723,0.01828168,-1
-0.011678361,0.01536213,-0.007673186,-1
0.010737903,0.01621488,0.007420609,-1
-0.003895367,0.015457532,-0.010307616,-1
-0.00964045,-0.015198408,0.010756573,-1
6.24E-04,3.14E-04,-0.086185852,-1
-3.62E-04,-5.98E-04,-0.083558178,-1
6.00E-04,-3.59E-04,-0.08824862,-1
5.28E-04,-4.58E-04,-0.107115161,-1
-0.011459814,-0.013760895,-0.009746154,-1
6.18E-04,-3.27E-04,-0.112826209,-1
-0.003678167,-0.016233469,-0.010828083,-1
-6.20E-04,-3.23E-04,-0.035410052,-1
0.014922428,-0.009152165,-0.007243106,-1
0.001570118,-0.001355111,-0.064432929,-1
2.16E-04,-6.66E-04,-0.120042833,-1
0.01167903,-0.015725016,0.001103136,-1
-5.17E-04,4.71E-04,-0.062830006,-1
-0.004748937,0.006923281,0.01794814,-1
-0.002089544,0.002439966,0.020876039,-1
0.010715593,0.01619509,0.00115711,-1
-6.20E-04,-3.23E-04,-0.096986469,-1
-0.018870814,0.004122426,0.002204507,-1
0.008742843,0.012397227,0.012434981,-1
4.26E-04,1.08E-04,-0.13254394,-1
6.45E-04,2.71E-04,-0.09973236,-1
-0.003927755,0.006258422,-0.018397586,-1
-0.020200778,0.003580613,-0.001868624,-1
-4.01E-04,-5.72E-04,-0.084112594,-1
0.010902033,-0.014585279,-0.011154672,-1
3.46E-04,-0.001694631,-0.053390952,-1
-4.63E-04,-5.24E-04,-0.08128973,-1
9.42E-04,-0.01516035,0.010423893,-1
0.00135945,-0.001752644,-0.043648952,-1
0.011764777,-0.013263469,-0.010822232,-1
0.018728856,-0.003736836,-0.00339944,-1
-4.71E-04,5.16E-04,-0.079536864,-1
0.015058166,0.010126714,0.007868368,-1
0.020594037,0.00301968,0.00231509,-1
3.00E-04,-6.32E-04,-0.082012766,-1
-6.85E-04,1.38E-04,-0.086590627,-1
1.95E-04,-0.001383535,-0.039834048,-1
-6.88E-04,1.19E-04,-0.126162051,-1
6.97E-04,4.98E-05,-0.0948587,-1
-0.017982376,0.006036715,0.004956691,-1
-0.015586742,0.008782815,-0.005492708,-1
7.01E-04,-0.001919759,-0.047530696,-1
-0.011697892,-0.015589955,-2.49E-04,-1
-0.01287915,0.012552261,-0.008184532,-1
0.003768633,-0.005398176,0.019004607,-1
-0.010310819,0.01544078,0.006450177,-1
-0.020332944,0.002279482,-0.002435313,-1
0.009905043,0.015604901,-0.010686264,-1
-0.007892586,-0.010073255,0.014268217,-1
-6.93E-04,9.76E-05,-0.089405407,-1
-0.021377645,0.002089666,6.54E-04,-1
0.004063638,-0.006854884,-0.017738569,-1
6.29E-04,-3.04E-04,-0.080632616,-1
-0.002589114,0.016245572,0.010881936,-1
0.001436762,-8.22E-04,-0.062722495,-1
-3.39E-04,-6.11E-04,-0.09248779,-1
2.70E-04,6.44E-04,-0.053143685,-1
4.78E-04,5.09E-04,-0.084836977,-1
-6.99E-04,2.31E-05,-0.060826768,-1
1.83E-04,6.74E-04,-0.084131068,-1
-0.011294022,-0.014921423,-0.006423944,-1
-4.68E-04,-5.18E-04,-0.105875708,-1
6.98E-04,-3.32E-05,-0.096134441,-1
6.55E-04,-2.44E-04,-0.073032311,-1
3.84E-04,5.85E-04,-0.120131288,-1
-6.20E-04,3.22E-04,-0.044480426,-1
0.001449945,-0.001650231,-0.025691682,-1
3.17E-04,-6.23E-04,-0.086448204,-1
0.009459157,-0.015872514,0.009306151,-1
-0.00995231,0.01355832,0.011120734,-1
-2.79E-04,6.41E-04,-0.080075139,-1
0.001486912,-8.97E-04,-0.058140525,-1
0.011699123,-0.015542324,0.005047803,-1
2.89E-04,6.37E-04,-0.084770517,-1
